4.988658428192138672e-01,0.000000000000000000e+00
7.210584878921508789e-01,0.000000000000000000e+00
9.432458877563476562e-01,0.000000000000000000e+00
1.165434718132019043e+00,0.000000000000000000e+00
1.387627959251403809e+00,0.000000000000000000e+00
1.609825134277343750e+00,0.000000000000000000e+00
1.832026004791259766e+00,-1.478024131990520857e-32
2.054231405258178711e+00,-6.129303269142335942e-30
2.276442766189575195e+00,-2.848444068291091806e-29
2.498659849166870117e+00,-7.189312315346619410e-29
2.720881938934326172e+00,-1.366477388198124888e-28
2.943108320236206055e+00,-2.215529863453557073e-28
3.165338039398193359e+00,-3.237044791145248308e-28
3.387570858001708984e+00,-4.393783352833499195e-28
3.609806537628173828e+00,-5.664500856043017185e-28
3.832045316696166992e+00,-7.042202323215787835e-28
4.054286956787109375e+00,-8.526528086934696830e-28
4.276531696319580078e+00,-1.008823675285411277e-27
4.498779296875000000e+00,-1.167819495919780068e-27
4.721029758453369141e+00,-1.327585881124898193e-27
4.943284034729003906e+00,-1.488418750036720749e-27
5.165541172027587891e+00,-1.651299652851404692e-27
5.387802124023437500e+00,-1.815449550906445385e-27
5.610065937042236328e+00,-1.978718143418934478e-27
5.832333087921142578e+00,-2.140279013849735409e-27
6.054603576660156250e+00,-2.300418740574573000e-27
6.276876926422119141e+00,-2.459689102522514191e-27
6.499153614044189453e+00,-2.618724886203229018e-27
6.721433162689208984e+00,-2.778115040993711096e-27
6.943715572357177734e+00,-2.938177345334784319e-27
7.166001319885253906e+00,-3.099008288316662488e-27
7.388289451599121094e+00,-3.260591306941823873e-27
7.610580921173095703e+00,-3.423110905298940770e-27
7.832875251770019531e+00,-3.586895069257542327e-27
8.055172920227050781e+00,-3.752036243454959130e-27
8.277472496032714844e+00,-3.918434279534083043e-27
8.499774932861328125e+00,-4.085935488285351964e-27
8.722081184387207031e+00,-4.254102298425401115e-27
8.944389343261718750e+00,-4.422326886463781882e-27
9.166701316833496094e+00,-4.590271829474237623e-27
9.389015197753906250e+00,-4.757826193891971633e-27
9.611331939697265625e+00,-4.924950690746118411e-27
9.833651542663574219e+00,-5.091329852711787329e-27
1.005597400665283203e+01,-5.256448686121849240e-27
1.027829837799072266e+01,-5.420025234832445853e-27
1.050062656402587891e+01,-5.581960506044435663e-27
1.072295665740966797e+01,-5.742184010721854098e-27
1.094528961181640625e+01,-5.900508163288117840e-27
1.116762447357177734e+01,-6.056651777971346355e-27
1.138996219635009766e+01,-6.210381817248268785e-27
1.161230278015136719e+01,-6.361514547402190590e-27
1.183464622497558594e+01,-6.509880486598005691e-27
1.205699157714843750e+01,-6.655476938533791947e-27
1.227933979034423828e+01,-6.798410984914457288e-27
1.250168991088867188e+01,-6.938651040488913764e-27
1.272404289245605469e+01,-7.076042260489632640e-27
1.294639873504638672e+01,-7.210383577830419890e-27
1.316875648498535156e+01,-7.341418458642683133e-27
1.339111709594726562e+01,-7.468864176410586323e-27
1.361347961425781250e+01,-7.592488849168825238e-27
1.383584403991699219e+01,-7.712115291362516251e-27
1.405821132659912109e+01,-7.827610228639507765e-27
1.428058147430419922e+01,-7.938837305159737165e-27
1.450295257568359375e+01,-8.045667098430941628e-27
1.472532749176025391e+01,-8.148015637907545871e-27
1.494770336151123047e+01,-8.245834390154951335e-27
1.517008209228515625e+01,-8.339084066202292520e-27
1.539246273040771484e+01,-8.427569761939197439e-27
1.561484622955322266e+01,-8.510987180434452908e-27
1.583723163604736328e+01,-8.589174543572730400e-27
1.605961990356445312e+01,-8.662097954987008698e-27
1.628200912475585938e+01,-8.729788229556397999e-27
1.650440025329589844e+01,-8.792107470696880177e-27
1.672679519653320312e+01,-8.848806077887662645e-27
1.694919013977050781e+01,-8.899813176906791955e-27
1.717158889770507812e+01,-8.945221982763576447e-27
1.739398956298828125e+01,-8.985195043945322404e-27
1.761639022827148438e+01,-9.019659945486120867e-27
1.783879470825195312e+01,-9.048376331328912309e-27
1.806120109558105469e+01,-9.071338038497874689e-27
1.828360939025878906e+01,-9.088738430359424488e-27
